"Popolazione residente per età, sesso e stato civile al 1° gennaio 2022"
"Codice regione";"Regione";"Età";"Celibi";"Coniugati";"Divorziati";"Vedovi";"Uniti civilmente";"Maschi già in unione civile (per scioglimento unione)";"Maschi già in unione civile (per decesso del partner)";"Totale maschi";"Nubili";"Coniugate";"Divorziate";"Vedove";"Unite civilmente";"Femmine già in unione civile (per scioglimento unione)";"Femmine già in unione civile (per decesso del partner)";"Totale femmine";"Totale"
"10";"Umbria";76;256;3012;88;282;1;0;0;3639;201;2496;146;1436;0;0;0;4279;7918
"10";"Umbria";77;267;3031;78;334;1;0;0;3711;250;2523;117;1689;0;0;0;4579;8290
"10";"Umbria";78;250;3174;71;394;2;0;0;3891;217;2459;108;1880;0;0;0;4664;8555
"10";"Umbria";79;237;2783;78;370;0;0;0;3468;182;2091;111;1855;1;0;0;4240;7708
"10";"Umbria";80;230;2732;59;426;0;0;0;3447;213;1932;92;2036;0;0;0;4273;7720
"10";"Umbria";81;234;2957;73;466;0;0;0;3730;218;1942;97;2420;0;0;0;4677;8407
"10";"Umbria";82;203;2590;47;505;1;0;0;3346;228;1817;91;2476;0;0;0;4612;7958
"10";"Umbria";83;199;2568;53;512;0;0;0;3332;178;1516;75;2748;0;0;0;4517;7849
"10";"Umbria";84;140;1981;35;474;1;0;0;2631;165;1184;64;2611;0;0;0;4024;6655
"10";"Umbria";85;131;1671;27;469;0;0;0;2298;150;910;46;2433;0;0;0;3539;5837
"10";"Umbria";86;128;1563;26;465;0;0;0;2182;171;743;38;2479;0;0;0;3431;5613
"10";"Umbria";87;124;1333;21;450;1;0;0;1929;159;574;23;2415;0;0;0;3171;5100
"10";"Umbria";88;100;1114;18;463;0;0;0;1695;131;443;29;2242;0;0;0;2845;4540
"10";"Umbria";89;63;876;13;355;0;0;0;1307;119;326;23;1957;0;0;0;2425;3732
"10";"Umbria";90;57;731;6;383;0;0;0;1177;99;213;20;1953;0;0;0;2285;3462
"10";"Umbria";91;45;556;4;341;2;0;0;948;83;179;14;1806;0;0;0;2082;3030
"10";"Umbria";92;27;369;0;262;0;0;0;658;74;84;15;1453;0;0;0;1626;2284
"10";"Umbria";93;29;240;5;225;0;0;0;499;63;71;7;1161;0;0;0;1302;1801
"10";"Umbria";94;21;178;5;164;0;0;0;368;62;53;5;1024;0;0;0;1144;1512
"10";"Umbria";95;9;115;2;146;0;0;0;272;48;20;10;785;0;0;0;863;1135
"10";"Umbria";96;4;72;1;103;0;0;0;180;32;11;6;648;0;0;0;697;877
"10";"Umbria";97;9;61;0;82;0;0;0;152;31;4;2;429;0;0;0;466;618
"10";"Umbria";98;2;25;0;38;0;0;0;65;24;7;4;295;0;0;0;330;395
"10";"Umbria";99;1;15;0;41;0;0;0;57;12;3;3;171;0;0;0;189;246
"10";"Umbria";100;2;9;0;42;0;0;0;53;21;6;1;280;0;0;0;308;361
"10";"Umbria";999;191033;200488;11761;11687;224;1;1;415195;164543;203911;16732;58326;102;3;0;443617;858812
"02";"Valle d'Aosta/Vallée d'Aoste";0;396;0;0;0;0;0;0;396;348;0;0;0;0;0;0;348;744
"02";"Valle d'Aosta/Vallée d'Aoste";1;387;0;0;0;0;0;0;387;394;0;0;0;0;0;0;394;781
"02";"Valle d'Aosta/Vallée d'Aoste";2;409;0;0;0;0;0;0;409;416;0;0;0;0;0;0;416;825
"02";"Valle d'Aosta/Vallée d'Aoste";3;476;0;0;0;0;0;0;476;407;0;0;0;0;0;0;407;883
"02";"Valle d'Aosta/Vallée d'Aoste";4;474;0;0;0;0;0;0;474;409;0;0;0;0;0;0;409;883
"02";"Valle d'Aosta/Vallée d'Aoste";5;506;0;0;0;0;0;0;506;453;0;0;0;0;0;0;453;959
"02";"Valle d'Aosta/Vallée d'Aoste";6;498;0;0;0;0;0;0;498;473;0;0;0;0;0;0;473;971
"02";"Valle d'Aosta/Vallée d'Aoste";7;554;0;0;0;0;0;0;554;497;0;0;0;0;0;0;497;1051
"02";"Valle d'Aosta/Vallée d'Aoste";8;514;0;0;0;0;0;0;514;511;0;0;0;0;0;0;511;1025
"02";"Valle d'Aosta/Vallée d'Aoste";9;584;0;0;0;0;0;0;584;560;0;0;0;0;0;0;560;1144
"02";"Valle d'Aosta/Vallée d'Aoste";10;622;0;0;0;0;0;0;622;577;0;0;0;0;0;0;577;1199
"02";"Valle d'Aosta/Vallée d'Aoste";11;585;0;0;0;0;0;0;585;574;0;0;0;0;0;0;574;1159
"02";"Valle d'Aosta/Vallée d'Aoste";12;639;0;0;0;0;0;0;639;579;0;0;0;0;0;0;579;1218
"02";"Valle d'Aosta/Vallée d'Aoste";13;617;0;0;0;0;0;0;617;600;0;0;0;0;0;0;600;1217
"02";"Valle d'Aosta/Vallée d'Aoste";14;641;0;0;0;0;0;0;641;579;0;0;0;0;0;0;579;1220
"02";"Valle d'Aosta/Vallée d'Aoste";15;659;0;0;0;0;0;0;659;587;0;0;0;0;0;0;587;1246
"02";"Valle d'Aosta/Vallée d'Aoste";16;585;0;0;0;0;0;0;585;561;0;0;0;0;0;0;561;1146
"02";"Valle d'Aosta/Vallée d'Aoste";17;598;0;1;0;0;0;0;599;589;0;2;0;0;0;0;591;1190
"02";"Valle d'Aosta/Vallée d'Aoste";18;612;0;0;0;0;0;0;612;592;2;0;0;0;0;0;594;1206
"02";"Valle d'Aosta/Vallée d'Aoste";19;602;0;0;0;0;0;0;602;524;1;0;0;0;0;0;525;1127
"02";"Valle d'Aosta/Vallée d'Aoste";20;633;0;0;0;0;0;0;633;549;5;1;0;0;0;0;555;1188
"02";"Valle d'Aosta/Vallée d'Aoste";21;634;0;0;0;0;0;0;634;592;7;0;0;0;0;0;599;1233
"02";"Valle d'Aosta/Vallée d'Aoste";22;613;3;0;0;0;0;0;616;570;10;0;1;0;0;0;581;1197
"02";"Valle d'Aosta/Vallée d'Aoste";23;630;3;0;0;0;0;0;633;550;20;0;0;1;0;0;571;1204
"02";"Valle d'Aosta/Vallée d'Aoste";24;587;4;1;0;0;0;0;592;518;32;1;0;0;0;0;551;1143
"02";"Valle d'Aosta/Vallée d'Aoste";25;621;13;1;0;0;0;0;635;548;34;2;0;0;0;0;584;1219
"02";"Valle d'Aosta/Vallée d'Aoste";26;598;18;0;0;0;0;0;616;505;41;0;0;1;0;0;547;1163
"02";"Valle d'Aosta/Vallée d'Aoste";27;531;28;0;0;0;0;0;559;472;80;2;0;0;0;0;554;1113
"02";"Valle d'Aosta/Vallée d'Aoste";28;545;43;2;0;0;0;0;590;448;96;4;1;0;0;0;549;1139
"02";"Valle d'Aosta/Vallée d'Aoste";29;583;56;1;0;0;0;0;640;446;158;6;0;1;0;0;611;1251
"02";"Valle d'Aosta/Vallée d'Aoste";30;516;81;2;0;1;0;0;600;422;125;6;1;1;0;0;555;1155
"02";"Valle d'Aosta/Vallée d'Aoste";31;495;101;4;0;0;0;0;600;410;217;14;1;1;0;0;643;1243
"02";"Valle d'Aosta/Vallée d'Aoste";32;518;145;1;0;1;0;0;665;371;203;10;2;2;0;0;588;1253
"02";"Valle d'Aosta/Vallée d'Aoste";33;491;161;6;0;0;0;0;658;367;247;15;0;0;0;0;629;1287
"02";"Valle d'Aosta/Vallée d'Aoste";34;443;166;4;0;0;0;0;613;355;262;8;4;1;0;0;630;1243
"02";"Valle d'Aosta/Vallée d'Aoste";35;388;214;10;1;0;0;0;613;313;310;16;3;2;0;0;644;1257
"02";"Valle d'Aosta/Vallée d'Aoste";36;423;210;15;0;0;0;0;648;325;293;8;4;0;0;0;630;1278
"02";"Valle d'Aosta/Vallée d'Aoste";37;412;244;11;1;0;0;0;668;317;301;20;1;0;0;0;639;1307
"02";"Valle d'Aosta/Vallée d'Aoste";38;394;305;10;0;2;0;0;711;301;345;31;2;0;0;0;679;1390
"02";"Valle d'Aosta/Vallée d'Aoste";39;361;305;16;0;0;0;0;682;298;384;32;4;2;0;0;720;1402
"02";"Valle d'Aosta/Vallée d'Aoste";40;335;295;17;1;3;0;0;651;252;379;32;3;3;0;0;669;1320
"02";"Valle d'Aosta/Vallée d'Aoste";41;368;361;27;0;0;0;0;756;233;402;40;6;0;0;0;681;1437
"02";"Valle d'Aosta/Vallée d'Aoste";42;331;356;29;0;0;0;0;716;244;410;36;12;1;0;0;703;1419
"02";"Valle d'Aosta/Vallée d'Aoste";43;440;396;35;3;1;0;0;875;302;479;55;5;0;0;0;841;1716
"02";"Valle d'Aosta/Vallée d'Aoste";44;356;438;41;0;2;0;0;837;297;461;61;9;2;0;0;830;1667
"02";"Valle d'Aosta/Vallée d'Aoste";45;379;441;39;2;0;0;0;861;287;560;67;9;0;2;0;925;1786
"02";"Valle d'Aosta/Vallée d'Aoste";46;406;443;50;1;0;0;0;900;295;569;68;14;1;0;0;947;1847
"02";"Valle d'Aosta/Vallée d'Aoste";47;417;507;58;1;0;0;0;983;300;581;92;6;1;0;0;980;1963
"02";"Valle d'Aosta/Vallée d'Aoste";48;352;568;75;2;3;0;0;1000;263;608;117;17;2;0;0;1007;2007
"02";"Valle d'Aosta/Vallée d'Aoste";49;362;556;64;4;1;0;0;987;278;623;109;22;0;0;0;1032;2019
"02";"Valle d'Aosta/Vallée d'Aoste";50;322;592;81;6;0;0;0;1001;250;669;122;28;0;0;0;1069;2070
"02";"Valle d'Aosta/Vallée d'Aoste";51;345;583;88;3;0;0;0;1019;239;646;141;26;0;0;0;1052;2071
"02";"Valle d'Aosta/Vallée d'Aoste";52;327;627;112;7;2;0;0;1075;262;707;121;21;0;0;0;1111;2186
"02";"Valle d'Aosta/Vallée d'Aoste";53;320;599;102;9;1;1;0;1032;214;679;149;32;1;0;0;1075;2107
"02";"Valle d'Aosta/Vallée d'Aoste";54;302;622;121;7;1;0;0;1053;221;669;150;53;0;0;0;1093;2146
"02";"Valle d'Aosta/Vallée d'Aoste";55;320;638;125;14;2;0;0;1099;199;713;140;43;1;0;0;1096;2195
"02";"Valle d'Aosta/Vallée d'Aoste";56;240;676;111;9;0;0;0;1036;186;699;136;46;1;0;0;1068;2104
"02";"Valle d'Aosta/Vallée d'Aoste";57;267;735;130;11;2;0;0;1145;202;712;155;45;1;0;0;1115;2260
"02";"Valle d'Aosta/Vallée d'Aoste";58;238;680;123;18;0;0;0;1059;143;687;125;55;1;0;0;1011;2070
"02";"Valle d'Aosta/Vallée d'Aoste";59;176;626;88;18;0;0;0;908;118;663;127;59;0;0;0;967;1875
"02";"Valle d'Aosta/Vallée d'Aoste";60;196;657;121;15;2;0;0;991;124;610;129;64;0;0;0;927;1918
"02";"Valle d'Aosta/Vallée d'Aoste";61;137;565;103;13;1;0;0;819;108;593;136;74;0;0;0;911;1730
"02";"Valle d'Aosta/Vallée d'Aoste";62;137;638;91;15;0;0;0;881;106;618;118;94;0;0;0;936;1817
"02";"Valle d'Aosta/Vallée d'Aoste";63;152;558;79;24;0;0;0;813;72;590;104;81;0;0;0;847;1660
"02";"Valle d'Aosta/Vallée d'Aoste";64;127;574;79;18;0;0;0;798;95;529;115;95;0;0;0;834;1632
"02";"Valle d'Aosta/Vallée d'Aoste";65;111;580;79;16;0;0;0;786;63;557;88;90;0;0;0;798;1584
"02";"Valle d'Aosta/Vallée d'Aoste";66;97;528;69;31;2;0;0;727;67;556;91;130;1;0;0;845;1572
"02";"Valle d'Aosta/Vallée d'Aoste";67;111;542;58;29;0;0;0;740;64;539;78;127;0;1;0;809;1549
"02";"Valle d'Aosta/Vallée d'Aoste";68;99;584;55;28;0;0;0;766;55;503;64;142;0;0;0;764;1530
"02";"Valle d'Aosta/Vallée d'Aoste";69;106;528;62;28;0;0;0;724;52;485;62;139;0;0;0;738;1462
"02";"Valle d'Aosta/Vallée d'Aoste";70;78;514;64;38;0;0;0;694;46;503;53;145;0;0;0;747;1441
"02";"Valle d'Aosta/Vallée d'Aoste";71;87;526;46;46;0;0;0;705;52;481;56;162;0;0;0;751;1456
"02";"Valle d'Aosta/Vallée d'Aoste";72;69;538;56;37;0;0;0;700;53;493;62;201;0;0;0;809;1509
"02";"Valle d'Aosta/Vallée d'Aoste";73;82;542;36;53;3;0;0;716;42;475;70;224;0;0;0;811;1527
"02";"Valle d'Aosta/Vallée d'Aoste";74;58;564;42;54;2;0;0;720;28;412;54;229;0;0;0;723;1443
"02";"Valle d'Aosta/Vallée d'Aoste";75;72;468;36;46;0;0;0;622;26;407;42;235;0;0;0;710;1332
"02";"Valle d'Aosta/Vallée d'Aoste";76;56;337;21;38;0;0;0;452;28;315;31;194;0;0;0;568;1020
"02";"Valle d'Aosta/Vallée d'Aoste";77;54;400;24;64;0;0;0;542;23;273;31;229;0;0;0;556;1098
"02";"Valle d'Aosta/Vallée d'Aoste";78;48;406;25;60;0;0;0;539;32;285;33;246;0;0;0;596;1135
"02";"Valle d'Aosta/Vallée d'Aoste";79;46;381;16;64;0;0;0;507;20;257;25;294;0;0;0;596;1103
"02";"Valle d'Aosta/Vallée d'Aoste";80;51;334;17;70;0;0;0;472;36;250;21;309;0;0;0;616;1088
"02";"Valle d'Aosta/Vallée d'Aoste";81;52;341;18;75;0;0;0;486;41;222;29;340;0;0;0;632;1118
"02";"Valle d'Aosta/Vallée d'Aoste";82;34;305;8;72;0;0;0;419;33;202;20;338;0;0;0;593;1012
"02";"Valle d'Aosta/Vallée d'Aoste";83;23;288;7;80;1;0;0;399;35;184;13;347;0;0;0;579;978
"02";"Valle d'Aosta/Vallée d'Aoste";84;25;229;10;71;0;0;0;335;33;138;10;331;0;0;0;512;847
"02";"Valle d'Aosta/Vallée d'Aoste";85;25;173;4;67;0;0;0;269;18;94;13;317;0;0;0;442;711
"02";"Valle d'Aosta/Vallée d'Aoste";86;16;165;6;50;0;0;0;237;31;73;13;284;0;0;0;401;638
"02";"Valle d'Aosta/Vallée d'Aoste";87;20;116;6;49;0;0;0;191;27;52;10;273;0;0;0;362;553
"02";"Valle d'Aosta/Vallée d'Aoste";88;13;118;2;47;0;0;0;180;24;54;3;278;0;0;0;359;539
"02";"Valle d'Aosta/Vallée d'Aoste";89;11;81;5;50;0;0;0;147;26;34;5;229;0;0;0;294;441
"02";"Valle d'Aosta/Vallée d'Aoste";90;9;56;2;47;0;0;0;114;20;30;5;232;0;0;0;287;401
"02";"Valle d'Aosta/Vallée d'Aoste";91;7;56;1;45;0;0;0;109;16;26;3;213;0;0;0;258;367
"02";"Valle d'Aosta/Vallée d'Aoste";92;7;44;0;33;0;0;0;84;11;14;2;162;0;0;0;189;273
"02";"Valle d'Aosta/Vallée d'Aoste";93;8;29;1;19;0;0;0;57;10;11;3;144;0;0;0;168;225
"02";"Valle d'Aosta/Vallée d'Aoste";94;2;13;0;20;0;0;0;35;12;4;0;105;0;0;0;121;156
"02";"Valle d'Aosta/Vallée d'Aoste";95;2;9;0;14;0;0;0;25;10;1;1;87;0;0;0;99;124
"02";"Valle d'Aosta/Vallée d'Aoste";96;1;15;2;10;0;0;0;28;2;0;0;59;0;0;0;61;89
"02";"Valle d'Aosta/Vallée d'Aoste";97;1;4;0;5;0;0;0;10;4;1;0;39;0;0;0;44;54
"02";"Valle d'Aosta/Vallée d'Aoste";98;1;1;1;2;0;0;0;5;3;3;0;35;0;0;0;41;46
"02";"Valle d'Aosta/Vallée d'Aoste";99;0;0;0;5;0;0;0;5;0;0;1;19;0;0;0;20;25
"02";"Valle d'Aosta/Vallée d'Aoste";100;1;0;0;5;0;0;0;6;1;0;0;26;0;0;0;27;33
"02";"Valle d'Aosta/Vallée d'Aoste";999;30209;25646;2853;1671;33;1;0;60413;25241;25963;3815;7897;28;3;0;62947;123360
"05";"Veneto";0;16795;0;0;0;0;0;0;16795;16052;0;0;0;0;0;0;16052;32847
"05";"Veneto";1;17114;0;0;0;0;0;0;17114;15804;0;0;0;0;0;0;15804;32918
"05";"Veneto";2;17481;0;0;0;0;0;0;17481;16429;0;0;0;0;0;0;16429;33910
"05";"Veneto";3;18531;0;0;0;0;0;0;18531;17475;0;0;0;0;0;0;17475;36006
"05";"Veneto";4;19350;0;0;0;0;0;0;19350;18146;0;0;0;0;0;0;18146;37496
"05";"Veneto";5;19899;0;0;0;0;0;0;19899;18701;0;0;0;0;0;0;18701;38600
"05";"Veneto";6;20279;0;0;0;0;0;0;20279;19419;0;0;0;0;0;0;19419;39698
"05";"Veneto";7;20961;0;0;0;0;0;0;20961;20043;0;0;0;0;0;0;20043;41004
"05";"Veneto";8;21603;0;0;0;0;0;0;21603;20324;0;0;0;0;0;0;20324;41927
"05";"Veneto";9;22602;0;0;0;0;0;0;22602;21377;0;0;0;0;0;0;21377;43979
"05";"Veneto";10;22951;0;0;0;0;0;0;22951;21799;0;0;0;0;0;0;21799;44750
"05";"Veneto";11;23772;0;0;0;0;0;0;23772;22305;0;0;0;0;0;0;22305;46077
"05";"Veneto";12;24157;0;0;0;0;0;0;24157;22624;0;0;0;0;0;0;22624;46781
"05";"Veneto";13;24530;0;0;0;0;0;0;24530;23210;0;0;0;0;0;0;23210;47740
"05";"Veneto";14;24224;0;0;0;0;0;0;24224;23050;0;0;0;0;0;0;23050;47274
"05";"Veneto";15;24325;0;0;0;0;0;0;24325;22992;0;0;0;0;0;0;22992;47317
"05";"Veneto";16;24338;0;0;0;0;0;0;24338;22667;0;0;0;0;0;0;22667;47005
"05";"Veneto";17;24696;0;0;0;0;0;0;24696;23042;1;0;0;0;0;0;23043;47739
"05";"Veneto";18;24021;1;0;0;0;0;0;24022;22536;14;0;0;0;0;0;22550;46572
"05";"Veneto";19;24059;4;0;0;0;0;0;24063;22124;69;0;0;0;0;0;22193;46256
"05";"Veneto";20;24246;11;0;0;0;0;0;24257;21973;185;0;0;0;0;0;22158;46415
"05";"Veneto";21;25149;40;2;0;0;1;0;25192;22766;433;3;0;0;0;0;23202;48394
"05";"Veneto";22;24694;101;1;0;0;0;0;24796;22322;690;10;2;0;0;0;23024;47820
"05";"Veneto";23;25234;209;4;1;3;0;0;25451;22068;986;14;2;0;0;0;23070;48521
"05";"Veneto";24;24944;344;2;2;3;1;0;25296;21735;1449;14;0;4;1;0;23203;48499
"05";"Veneto";25;24505;631;9;2;4;0;0;25151;20989;1859;28;0;5;2;0;22883;48034
"05";"Veneto";26;23888;980;12;2;13;0;0;24895;19663;2681;42;8;0;2;0;22396;47291
"05";"Veneto";27;23215;1369;23;2;3;0;0;24612;19271;3505;58;4;3;1;0;22842;47454
"05";"Veneto";28;22348;1995;26;3;11;0;0;24383;18768;4564;94;8;4;0;0;23438;47821
"05";"Veneto";29;22780;2757;46;2;13;0;0;25598;18001;5858;125;8;13;2;0;24007;49605
"05";"Veneto";30;21388;3773;63;4;8;2;0;25238;16908;7214;153;15;15;0;0;24305;49543
"05";"Veneto";31;21011;4912;92;3;28;2;0;26048;15856;8454;205;27;12;1;0;24555;50603
"05";"Veneto";32;19220;6130;115;1;27;0;0;25493;14660;9817;293;22;29;2;0;24823;50316
"05";"Veneto";33;18721;7130;169;7;29;2;0;26058;13652;11387;402;36;26;3;0;25506;51564
"05";"Veneto";34;16808;8280;194;12;26;1;0;25321;12217;11825;413;36;35;1;0;24527;49848
"05";"Veneto";35;15815;9120;229;11;45;1;0;25221;11664;12981;530;40;21;0;0;25236;50457
"05";"Veneto";36;15752;10355;345;10;29;0;0;26491;11436;14226;653;64;36;2;1;26418;52909
"05";"Veneto";37;14833;11339;345;9;34;1;0;26561;10719;14976;771;70;14;0;0;26550;53111
"05";"Veneto";38;14428;12490;431;21;35;1;0;27406;10159;15620;889;101;19;0;0;26788;54194
"05";"Veneto";39;13956;13501;535;15;26;0;0;28033;10093;16846;1107;125;23;0;0;28194;56227
"05";"Veneto";40;13637;14410;681;33;28;2;0;28791;9735;17428;1180;156;22;0;0;28521;57312
"05";"Veneto";41;13543;15623;785;25;31;1;0;30008;9118;18287;1388;169;32;0;0;28994;59002
"05";"Veneto";42;13416;16455;970;40;34;1;1;30917;9325;19498;1598;173;23;2;0;30619;61536
"05";"Veneto";43;13998;17782;1139;38;38;0;1;32996;9724;20841;1889;221;14;2;0;32691;65687
"05";"Veneto";44;13707;18932;1258;53;52;0;0;34002;9541;22228;2095;301;15;2;0;34182;68184
"05";"Veneto";45;13992;20323;1489;66;35;1;0;35906;9077;23499;2437;323;18;0;0;35354;71260
"05";"Veneto";46;13867;21920;1751;86;43;2;1;37670;9174;24831;2710;392;31;0;0;37138;74808
"05";"Veneto";47;14043;23833;1933;90;40;1;1;39941;9456;26609;2912;484;22;0;0;39483;79424
"05";"Veneto";48;13185;24169;2236;122;35;2;0;39749;8710;26847;3106;508;20;0;0;39191;78940
"05";"Veneto";49;12654;25293;2362;166;44;1;0;40520;8420;27131;3293;599;20;1;0;39464;79984
"05";"Veneto";50;12118;25897;2531;163;38;2;1;40750;8028;28137;3525;665;24;0;1;40380;81130
"05";"Veneto";51;11194;26738;2643;191;37;1;0;40804;7377;28430;3647;740;11;1;0;40206;81010
"05";"Veneto";52;10467;28072;3058;223;45;1;1;41867;7071;29524;3729;912;18;0;0;41254;83121
"05";"Veneto";53;9747;28096;2899;238;38;0;0;41018;6762;29503;3738;1040;8;0;0;41051;82069
"05";"Veneto";54;9153;28923;3103;286;32;0;2;41499;6438;29731;3824;1120;15;0;0;41128;82627
"05";"Veneto";55;8642;29436;3178;361;40;1;0;41658;6042;30426;3895;1243;20;2;0;41628;83286
"05";"Veneto";56;7995;29960;3301;414;42;0;0;41712;5705;30432;3951;1472;22;0;1;41583;83295
"05";"Veneto";57;7374;30406;3348;431;26;1;0;41586;5456;31055;4013;1703;7;0;0;42234;83820
"05";"Veneto";58;6568;28875;3134;407;32;0;0;39016;4753;29316;3590;1759;11;0;0;39429;78445
"05";"Veneto";59;5721;28143;2957;543;41;0;0;37405;4432;28057;3338;2048;7;1;0;37883;75288
"05";"Veneto";60;5405;27525;2813;538;30;1;0;36312;4083;27599;3298;2220;9;1;0;37210;73522
"05";"Veneto";61;4676;26393;2490;558;34;1;0;34152;3497;26171;3002;2412;7;2;1;35092;69244
"05";"Veneto";62;4371;26248;2463;654;25;0;0;33761;3397;26026;2679;2685;6;0;0;34793;68554
"05";"Veneto";63;3876;24687;2160;626;23;0;0;31372;2945;24519;2385;2906;5;0;0;32760;64132
"05";"Veneto";64;3586;24190;2028;713;25;0;0;30542;2858;23543;2340;3158;13;0;0;31912;62454
"05";"Veneto";65;3320;23682;1858;757;17;0;0;29634;2720;23243;2184;3474;3;0;0;31624;61258
"05";"Veneto";66;2959;22930;1656;847;14;1;1;28408;2397;22325;1972;3713;7;1;0;30415;58823
"05";"Veneto";67;2856;22586;1550;953;18;0;1;27964;2193;21477;1870;4086;2;0;0;29628;57592
"05";"Veneto";68;2492;22060;1350;985;17;0;0;26904;1968;20589;1694;4335;4;0;0;28590;55494
"05";"Veneto";69;2369;21309;1280;1096;19;0;0;26073;1909;20159;1482;4689;2;0;0;28241;54314
"05";"Veneto";70;2214;21144;1143;1171;21;0;2;25695;1734;19381;1427;5012;5;0;1;27560;53255
"05";"Veneto";71;2241;21468;1089;1277;9;0;1;26085;1770;20043;1385;5836;3;0;0;29037;55122
"05";"Veneto";72;1989;21260;1008;1465;11;1;1;25735;1694;19008;1211;6412;2;0;0;28327;54062
"05";"Veneto";73;2027;21395;939;1612;15;0;1;25989;1689;19074;1204;7311;2;0;0;29280;55269
"05";"Veneto";74;1824;20528;800;1753;11;0;0;24916;1672;17647;1143;8001;1;0;0;28464;53380
"05";"Veneto";75;1968;21770;827;2032;10;1;1;26609;1711;18492;1043;9353;2;0;0;30601;57210
"05";"Veneto";76;1220;14290;524;1542;7;0;0;17583;1217;12078;739;7024;2;0;0;21060;38643
"05";"Veneto";77;1430;16268;546;1780;6;0;0;20030;1377;13008;659;8957;0;0;0;24001;44031
"05";"Veneto";78;1371;15891;455;2026;6;0;0;19749;1418;12480;684;9806;0;0;0;24388;44137
"05";"Veneto";79;1353;14659;419;2104;7;0;1;18543;1435;11243;650;10133;1;0;0;23462;42005
"05";"Veneto";80;1276;14056;371;2221;5;0;0;17929;1395;9889;543;10977;0;0;1;22805;40734
"05";"Veneto";81;1225;13926;339;2486;2;0;0;17978;1380;9596;505;12270;0;0;0;23751;41729
"05";"Veneto";82;1110;13182;270;2533;0;0;1;17096;1372;8140;438;12563;0;0;0;22513;39609
"05";"Veneto";83;993;11297;223;2476;2;0;0;14991;1320;6844;387;12834;0;0;0;21385;36376
"05";"Veneto";84;759;9451;178;2366;2;1;0;12757;1218;5163;307;12120;0;0;0;18808;31565
"05";"Veneto";85;696;7618;129;2146;2;0;0;10591;1151;4038;211;11547;0;0;0;16947;27538
"05";"Veneto";86;600;7101;120;2135;1;0;0;9957;1075;3250;203;11641;0;1;0;16170;26127
"05";"Veneto";87;510;5874;91;2052;1;0;0;8528;1027;2550;166;11103;0;0;0;14846;23374
"05";"Veneto";88;428;4467;75;1771;0;0;0;6741;937;1685;155;9747;0;0;0;12524;19265
"05";"Veneto";89;347;3510;56;1665;0;1;0;5579;860;1324;116;9259;0;0;0;11559;17138
"05";"Veneto";90;238;2834;40;1474;0;0;0;4586;814;952;79;8390;0;0;0;10235;14821
"05";"Veneto";91;239;2151;31;1358;1;0;0;3780;753;653;78;7698;0;0;0;9182;12962
"05";"Veneto";92;157;1463;23;1068;0;0;0;2711;577;409;64;6000;0;0;0;7050;9761
"05";"Veneto";93;105;1079;14;846;0;0;0;2044;494;267;37;5209;0;0;0;6007;8051
"05";"Veneto";94;76;733;13;704;0;0;0;1526;472;167;29;4293;0;0;0;4961;6487
"05";"Veneto";95;47;435;9;525;0;0;0;1016;324;95;36;3220;0;0;0;3675;4691
"05";"Veneto";96;37;256;2;413;0;0;0;708;278;61;14;2461;0;0;0;2814;3522
"05";"Veneto";97;24;155;3;287;0;0;0;469;184;29;17;1686;0;0;0;1916;2385
"05";"Veneto";98;12;112;2;191;0;0;0;317;145;30;8;1260;0;0;0;1443;1760
"05";"Veneto";99;11;57;0;97;0;0;0;165;103;13;1;810;0;0;0;927;1092
"05";"Veneto";100;12;54;0;143;0;0;0;209;141;6;6;1145;0;0;0;1298;1507
"05";"Veneto";999;1136093;1108852;76786;57529;1429;36;18;2380743;959087;1120716;102113;284352;695;33;6;2467002;4847745
